"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SN52","SNOW","SNWD","SX52","TMAX","TMIN","TOBS","WESD"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-11-30","0.27","35","2.0","2.0","36","41","29","29",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-01","0.10","34","1.3","2.0","35","33","26","33","0.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-02","0.00","33","0.0","0.0","34","45","28","37",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-03","0.00","33","0.0","0.0","33","48","29","40",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-04","0.00","33","0.0","0.0","34","48","35","37",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-05","0.00","33","0.0","0.0","33","37","28","31",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-06","0.00","32","0.0","0.0","33","31","18","29",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-07","0.00","32","0.0","0.0","32","33","27","31",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-08","0.00","31","0.0","0.0","33","37","16","33",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-09","0.00","31","0.0","0.0","32","42","33","35",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-10","0.00","32","0.0","0.0","32","49","21","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-11","0.00","32","0.0","0.0","33","52","26","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-12","0.66","33","0.0","0.0","36","54","40","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-13","0.00","35","0.0","0.0","36","45","29","34",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-14","0.00","33","0.0","0.0","35","34","29","29",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-15","0.00","31","0.0","0.0","33","30","14","24",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-16","0.09","30","1.1","1.0","31","29","21","26",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-17","0.05","30","0.7","1.0","30","30","25","29",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-18","0.02","30","0.4","2.0","30","31","20","27","0.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-19","0.02","30","0.2","1.0","30","36","24","34",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-20","0.01","30","0.0","0.0","31","37","29","29",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-21","0.05","30","0.2","0.0","31","37","26","34",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-22","0.03","30","0.0","0.0","31","39","32","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-23","0.05","31","0.0","0.0","33","51","27","48",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-24","0.06","32","0.2","0.0","33","50","20","20",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-25","0.13","30","2.2","2.0","32","23","17","23",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-26","0.01","29","0.2","1.0","30","26","19","26","0.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-27","0.00","29","0.0","1.0","29","35","17","33",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-28","0.13","29","0.0","0.0","29","42","28","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-29","0.01","29","0.3","0.0","29","30","14","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-30","0.25","29","1.2","0.0","29","41","26","36",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2020-12-31","0.00","29","0.0","0.0","29","36","25","25",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-01","0.12","29","0.5","0.0","29","31","15","31",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-02","0.20","29","0.3","0.0","29","32","31","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-03","0.31","29","2.7","2.0","29","36","31","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-04","0.00","29","0.0","2.0","29","33","30","30","0.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-05","0.04","29","0.4","2.0","29","33","29","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-06","0.00","29","0.0","1.0","29","37","31","34",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-07","0.00","29","0.0","1.0","29","34","31","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-08","0.00","29","0.0","1.0","29","32","27","27",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-09","0.00","29","0.0","0.0","29","39","18","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-10","0.00","29","0.0","0.0","29","33","15","31",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-11","0.00","29","0.0","0.0","29","31","24","25",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-12","0.00","29","0.0","0.0","29","30","24","30",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-13","0.00","29","0.0","0.0","29","45","27","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-14","0.03","29","0.0","0.0","29","43","29","37",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-15","0.41","29","1.9","1.0","29","38","31","31",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-16","0.00","29","0.0","1.0","29","32","24","30",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-17","0.05","29","0.8","1.0","29","36","29","33",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-18","0.04","29","0.5","1.0","29","34","29","30",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-19","0.00","29","0.1","1.0","29","32","27","29",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-20","0.06","29","1.2","2.0","29","29","17","24","0.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-21","0.00","29","0.0","1.0","29","41","21","37",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-22","0.01","28","0.2","0.0","29","37","20","20",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-23","0.00","28","0.0","0.0","28","29","10","25",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-24","0.04","28","0.7","1.0","28","26","12","26",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-25","0.00","27","0.0","1.0","28","31","10","29",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-26","0.24","27","2.0","2.0","27","32","27","29",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-27","0.00","27","0.0","2.0","27","29","13","22","0.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-28","0.00","27","0.0","2.0","27","22","9","20",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-29","0.00","26","0.0","1.0","27","27","9","21",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-30","0.00","26","0.0","1.0","26","29","3","26",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-01-31","0.16","26","1.8","3.0","26","30","26","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-01","0.01","26","0.2","2.0","26","31","22","27","0.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-02","0.00","26","0.0","2.0","26","33","18","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-03","0.00","26","0.0","2.0","26","36","15","30",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-04","0.00","26","0.1","1.0","26","34","11","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-05","0.44","26","4.1","5.0","26","33","15","17","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-06","0.00","26","0.0","5.0","26","22","12","14",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-07","0.07","26","0.7","5.0","26","16","9","11","0.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-08","0.02","26","0.3","5.0","26","19","-1","14","0.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-09","0.08","26","1.6","7.0","26","24","3","18","0.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-10","0.03","26","0.3","6.0","26","20","-4","17",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-11","0.01","26","0.1","6.0","26","26","5","21",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-12","0.02","26","0.6","6.0","26","27","14","23","0.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-13","0.09","26","1.1","7.0","26","23","16","19","0.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-14","0.01","26","0.4","7.0","26","26","2","18",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-15","0.12","26","1.6","8.0","26","18","10","12","1.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-16","0.67","26","7.3","13.0","26","19","10","14","1.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-17","0.00","26","0.0","12.0","26","23","-16","18",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-18","0.05","26","0.5","12.0","26","28","6","23",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-19","0.05","26","1.5","13.0","26","28","14","24","1.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-20","0.02","26","0.4","11.0","26","32","13","24",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-21","0.00","25","0.0","11.0","26","35","-6","27",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-22","0.19","26","2.0","12.0","26","36","27","29","1.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-23","0.00","26","0.1","8.0","26","48","28","43","1.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-24","0.00","26","0.0","4.0","26","51","31","38","1.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-25","0.00","26","0.0","3.0","26","42","14","37","1.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-26","0.00","26","0.0","3.0","26","42","11","35","0.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-27","0.10","26","0.0","1.0","27","50","29","44","0.5"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-02-28","0.04","27","0.0","0.0","27","59","27","52",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-01","0.00","27","0.0","0.0","27","52","29","29",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-02","0.00","27","0.0","0.0","27","38","10","35",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-03","0.00","27","0.0","0.0","27","55","25","47",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-04","0.00","27","0.0","0.0","27","47","27","29",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-05","0.00","27","0.0","0.0","27","41","17","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-06","0.00","27","0.0","0.0","27","40","22","36",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-07","0.00","27","0.0","0.0","27","42","18","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-08","0.00","27","0.0","0.0","28","67","21","61",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-09","0.00","27","0.0","0.0","29","61","27","52",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-10","0.00","29","0.0","0.0","31","69","27","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-11","0.00","31","0.0","0.0","37","71","57","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-12","0.00","34","0.0","0.0","37","57","35","47",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-13","0.00","31","0.0","0.0","35","53","14","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-14","0.00","33","0.0","0.0","34","50","35","43",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-15","0.00","31","0.0","0.0","34","43","19","31",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-16","0.01","31","0.1","0.0","34","53","30","51",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-17","0.00","31","0.0","0.0","37","60","23","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-18","0.03","35","0.0","0.0","36","57","35","40",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-19","0.00","31","0.0","0.0","35","49","25","46",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-20","0.00","31","0.0","0.0","35","57","15","55",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-21","0.00","31","0.0","0.0","37","66","19","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-22","0.00","33","0.0","0.0","38","71","26","65",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-23","0.00","37","0.0","0.0","41","71","41","63",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-24","0.01","41","0.0","0.0","43","70","50","66",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-25","0.00","41","0.0","0.0","43","66","37","61",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-26","1.15","41","0.0","0.0","42","61","37","53",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-27","0.00","40","0.0","0.0","43","58","37","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-28","0.66","42","0.0","0.0","43","57","40","41",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-29","0.00","37","0.0","0.0","42","51","27","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-30","0.00","39","0.0","0.0","43","70","39","67",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-03-31","0.10","40","0.0","0.0","43","67","39","43",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-01","0.00","36","0.0","0.0","42","43","24","35",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-02","0.00","33","0.0","0.0","36","47","17","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-03","0.00","34","0.0","0.0","39","64","21","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-04","0.00","37","0.0","0.0","43","69","31","67",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-05","0.34","40","0.0","0.0","43","67","39","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-06","0.00","39","0.0","0.0","46","79","35","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-07","0.00","46","0.0","0.0","49","82","46","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-08","0.31","47","0.0","0.0","50","76","50","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-09","0.04","48","0.0","0.0","50","74","52","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-10","0.00","47","0.0","0.0","50","74","42","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-11","1.64","49","0.0","0.0","50","69","46","52",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-12","0.15","48","0.0","0.0","49","62","43","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-13","0.00","46","0.0","0.0","49","65","34","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-14","0.00","46","0.0","0.0","49","62","29","48",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-15","0.08","43","0.1","0.0","46","48","34","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-16","0.01","43","0.0","0.0","45","53","37","53",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-17","0.00","43","0.0","0.0","46","61","32","55",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-18","0.00","44","0.0","0.0","47","61","35","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-19","0.00","44","0.0","0.0","47","64","35","46",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-20","0.13","42","1.0","0.0","46","46","32","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-21","0.17","39","1.3","0.0","42","42","26","41",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-22","0.00","38","0.0","0.0","40","49","22","46",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-23","0.00","38","0.0","0.0","43","63","24","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-24","0.03","41","0.0","0.0","43","58","31","52",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-25","0.00","43","0.0","0.0","46","53","38","52",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-26","0.00","42","0.0","0.0","46","55","29","53",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-27","0.00","46","0.0","0.0","49","83","39","81",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-28","0.03","49","0.0","0.0","52","81","60","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-29","0.31","49","0.0","0.0","52","72","48","48",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-04-30","0.04","47","0.0","0.0","49","55","41","54",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-01","0.00","43","0.0","0.0","48","66","26","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-02","0.00","48","0.0","0.0","55","82","60","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-03","0.29","53","0.0","0.0","55","79","55","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-04","0.14","52","0.0","0.0","53","61","56","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-05","0.01","49","0.0","0.0","52","56","41","54",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-06","0.05","46","0.0","0.0","49","54","31","46",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-07","0.18","46","0.0","0.0","48","56","37","55",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-08","0.00","46","0.0","0.0","48","56","36","53",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-09","0.19","47","0.0","0.0","49","53","37","48",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-10","0.00","44","0.0","0.0","47","55","32","51",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-11","0.01","44","0.0","0.0","47","55","34","51",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-12","0.00","44","0.0","0.0","50","65","33","63",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-13","0.00","46","0.0","0.0","52","69","32","67",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-14","0.00","47","0.0","0.0","52","73","33","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-15","0.00","48","0.0","0.0","52","73","36","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-16","0.17","51","0.0","0.0","54","70","49","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-17","0.00","50","0.0","0.0","55","76","42","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-18","0.00","52","0.0","0.0","58","78","42","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-19","0.00","54","0.0","0.0","59","84","48","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-20","0.00","56","0.0","0.0","61","86","55","84",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-21","0.00","58","0.0","0.0","62","88","54","84",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-22","0.02","59","0.0","0.0","63","85","59","84",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-23","0.04","61","0.0","0.0","64","86","62","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-24","0.16","60","0.0","0.0","64","81","54","78",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-25","0.00","61","0.0","0.0","65","87","59","81",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-26","0.35","63","0.0","0.0","65","81","64","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-27","0.00","58","0.0","0.0","63","73","44","62",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-28","0.78","54","0.0","0.0","62","62","41","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-29","0.00","51","0.0","0.0","57","64","37","61",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-30","0.00","52","0.0","0.0","59","70","32","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-05-31","0.00","54","0.0","0.0","59","74","39","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-06-01","0.00","56","0.0","0.0","62","77","45","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-06-02","0.21","58","0.0","0.0","62","72","49","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-06-03","0.27","58","0.0","0.0","63","79","60","78",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-06-04","0.00","61","0.0","0.0","64","86","55","84",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-06-05","0.00","63","0.0","0.0","66","86","61","84",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-06-06","0.00","63","0.0","0.0","68","88","58","84",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-06-07","0.00","66","0.0","0.0","69","84","67","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-06-08","0.14","66","0.0","0.0","68","86","66","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-06-09","0.54","65","0.0","0.0","70","87","63","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-06-10","0.00","66","0.0","0.0","71","88","62","82",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2021-06-11","0.00","67","0.0","0.0","73","89","60","85",
